log_Sigma_M,log_Sigma_SFR,O_H,Delta_log_Sigma_SFR,Delta_O_H
7.811469408725566,-2.8622791336374487,8.528051776554607,-0.33979350868505165,-0.0127278848483936
7.811469408725566,-2.8622791336374487,8.528051776554607,-0.33979350868505165,-0.0127278848483936
7.811469408725566,-2.8622791336374487,8.528051776554607,-0.33979350868505165,-0.0127278848483936
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.778896357261091,-2.8609973424297457,8.533285041502428,-0.33851171747734865,-0.007494619900572985
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.773073230463071,-2.8591054039846764,8.566937671206206,-0.33661977903227935,0.02615800980320593
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.820456979708903,-2.854022569695971,8.586076371856063,-0.33153694474357387,0.04529671045306216
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.676452549736266,-2.8515556240324607,8.544429715110095,-0.3290699990800636,0.0036500537070942585
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.755770004227176,-2.8481162633908155,8.526960354445487,-0.32563063843841844,-0.013819306957513433
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.790615681067453,-2.845033304776065,8.494966526459656,-0.32254767982366817,-0.04581313494334438
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.746797160809753,-2.8314943251466715,8.537430882179185,-0.3090087001942745,-0.003348779223815157
7.693367544655189,-2.8281716300973057,8.510699549976772,-0.3056860051449086,-0.03008011142622813
7.693367544655189,-2.8281716300973057,8.510699549976772,-0.3056860051449086,-0.03008011142622813
7.693367544655189,-2.8281716300973057,8.510699549976772,-0.3056860051449086,-0.03008011142622813
7.693367544655189,-2.8281716300973057,8.510699549976772,-0.3056860051449086,-0.03008011142622813
7.693367544655189,-2.8281716300973057,8.510699549976772,-0.3056860051449086,-0.03008011142622813
7.693367544655189,-2.8281716300973057,8.510699549976772,-0.3056860051449086,-0.03008011142622813
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.7898428615394915,-2.826291533811123,8.486052368473457,-0.30380590885872616,-0.05472729292954348
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.728133427739827,-2.8253075917244073,8.49395043725728,-0.30282196677201023,-0.046829224145721327
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.777746583820737,-2.8242628067686026,8.501336290790155,-0.3017771818162056,-0.03944337061284564
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.69894970592954,-2.8221560872500793,8.557889885321446,-0.29967046229768224,0.0171102239184453
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.7609940677316684,-2.8208929732286454,8.547227037210542,-0.2984073482762484,0.006447375807541178
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.665053392530368,-2.81906009427595,8.552868579739075,-0.296574469323553,0.012088918336074173
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.783394674097234,-2.8143548395348845,8.531477856138277,-0.2918692145824875,-0.009301805264723129
7.812128864816879,-2.810152098868475,8.570096399953753,-0.28766647391607814,0.029316738550752675
7.812128864816879,-2.810152098868475,8.570096399953753,-0.28766647391607814,0.029316738550752675
7.812128864816879,-2.810152098868475,8.570096399953753,-0.28766647391607814,0.029316738550752675
7.812128864816879,-2.810152098868475,8.570096399953753,-0.28766647391607814,0.029316738550752675
7.812128864816879,-2.810152098868475,8.570096399953753,-0.28766647391607814,0.029316738550752675
7.812128864816879,-2.810152098868475,8.570096399953753,-0.28766647391607814,0.029316738550752675
7.812128864816879,-2.810152098868475,8.570096399953753,-0.28766647391607814,0.029316738550752675
